pwsid,enforcement_actions_36m,formal_actions_60m,informal_actions_60m,penalty_count_60m,recent_enforcement_flag,days_since_last_enforcement,enforcement_risk_component
OH2548412,0,0,0,0,False,9984.0,0
OH2548512,0,0,0,0,False,11617.0,0
OH2548612,0,0,0,0,False,,0
OH2548712,0,0,0,0,False,12021.0,0
OH2548812,0,0,0,0,False,6828.0,0
OH2548912,12,0,15,0,True,368.0,100
OH2549012,0,0,0,0,False,,0
OH2549112,0,0,0,0,False,,0
OH2549212,0,0,0,0,False,,0
OH2549312,0,0,0,0,False,,0
OH2549412,6,0,5,0,True,171.0,83
OH2549512,0,0,0,0,False,3133.0,0
OH2549612,0,0,0,0,False,7002.0,0
OH2549712,0,0,0,0,False,,0
OH2549812,0,0,0,0,False,8693.0,0
OH2549912,0,0,0,0,False,12111.0,0
OH2550112,0,0,0,0,False,2922.0,0
OH2550212,0,0,0,0,False,,0
OH2550312,0,0,0,0,False,8693.0,0
OH2550412,0,0,0,0,False,9831.0,0
OH2550512,0,0,0,0,False,9525.0,0
OH2550612,0,0,0,0,False,,0
OH2550712,0,0,7,0,False,1264.0,35
OH2550812,0,0,0,0,False,,0
OH2550912,0,0,0,0,False,7820.0,0
OH2551012,0,0,0,0,False,5962.0,0
OH2551112,0,0,0,0,False,,0
OH2551212,0,0,0,0,False,7002.0,0
OH2551412,0,0,0,0,False,8989.0,0
OH2551512,0,0,0,0,False,9913.0,0
OH2551612,0,0,0,0,False,,0
OH2552412,0,0,0,0,False,3127.0,0
OH2552512,0,0,0,0,False,11210.0,0
OH2552712,0,0,0,0,False,3918.0,0
OH2552812,0,0,0,0,False,6828.0,0
OH2553012,0,0,0,0,False,2714.0,0
OH2553112,0,0,0,0,False,4632.0,0
OH2553312,0,0,0,0,False,4000.0,0
OH2553412,0,0,0,0,False,8706.0,0
OH2553712,0,0,0,0,False,10721.0,0
OH2553812,0,0,0,0,False,4169.0,0
OH2553912,0,0,0,0,False,,0
OH2554012,0,0,0,0,False,5157.0,0
OH2554112,0,0,0,0,False,9909.0,0
OH2554212,0,0,0,0,False,1957.0,0
OH2554303,0,0,0,0,False,10537.0,0
OH2554312,0,0,0,0,False,6879.0,0
OH2554412,0,0,0,0,False,4716.0,0
OH2554512,0,0,0,0,False,7002.0,0
OH2554603,3,0,2,0,True,240.0,44
OH2554703,3,0,2,0,True,240.0,44
OH2554803,3,0,2,0,True,240.0,44
OH2554903,0,0,0,0,False,5332.0,0
OH2554912,0,0,0,0,False,4190.0,0
OH2555112,0,0,0,0,False,10515.0,0
OH2555312,0,0,0,0,False,6035.0,0
OH2555412,0,0,0,0,False,5974.0,0
OH2555512,0,0,0,0,False,9152.0,0
OH2555612,0,0,0,0,False,9038.0,0
OH2555712,0,0,0,0,False,7002.0,0
OH2555812,0,0,0,0,False,3886.0,0
OH2556012,0,0,0,0,False,3895.0,0
OH2556112,5,0,4,0,True,206.0,70
OH2556312,0,0,0,0,False,6648.0,0
OH2556412,0,0,0,0,False,3936.0,0
OH2556712,0,0,3,0,False,1766.0,15
OH2556812,0,0,3,0,False,1339.0,15
OH2557012,0,0,0,0,False,3515.0,0
OH2557112,0,0,0,0,False,3406.0,0
OH2557212,4,0,7,0,True,239.0,77
OH2557412,0,0,0,0,False,4282.0,0
OH2557512,0,0,0,0,False,4320.0,0
OH2557612,0,0,0,0,False,7002.0,0
OH2557712,0,0,0,0,False,6428.0,0
OH2557812,0,0,0,0,False,,0
OH2558012,0,0,0,0,False,6793.0,0
OH2558112,0,0,0,0,False,6879.0,0
OH2560012,0,0,0,0,False,4694.0,0
OH2562812,0,0,0,0,False,,0
OH2562912,0,0,0,0,False,,0
OH2563012,0,0,0,0,False,,0
OH2563112,0,0,0,0,False,1948.0,0
OH2563312,0,0,0,0,False,,0
OH2563912,0,0,0,0,False,4119.0,0
OH2564012,4,0,3,0,True,660.0,57
OH2564112,0,0,0,0,False,,0
OH2564212,0,0,0,0,False,3385.0,0
OH2564312,0,0,0,0,False,,0
OH2564412,3,0,3,0,True,477.0,49
OH2564512,0,0,0,0,False,4621.0,0
OH2564612,0,0,0,0,False,3896.0,0
OH2564712,0,0,0,0,False,2894.0,0
OH2564812,0,0,0,0,False,7072.0,0
OH2564912,0,0,0,0,False,4147.0,0
OH2565012,0,0,0,0,False,5162.0,0
OH2565112,0,0,0,0,False,7264.0,0
OH2565212,0,0,0,0,False,6261.0,0
OH2565312,0,0,0,0,False,7264.0,0
OH2565412,0,0,0,0,False,,0
OH2565512,3,0,3,0,True,368.0,49
OH2565612,0,0,0,0,False,,0
OH2565712,0,0,0,0,False,,0
OH2565812,0,0,0,0,False,5073.0,0
OH2565912,8,0,7,0,True,290.0,100
OH2566012,0,0,0,0,False,3427.0,0
OH2566112,0,0,0,0,False,3049.0,0
OH2566312,8,3,9,0,True,794.0,100
OH2566412,0,0,0,0,False,4650.0,0
OH2566512,4,0,7,0,True,240.0,77
OH2566612,0,0,0,0,False,6438.0,0
OH2566712,0,0,0,0,False,,0
OH2566812,0,0,0,0,False,4657.0,0
OH2566912,0,0,0,0,False,3572.0,0
OH2567012,0,0,0,0,False,4499.0,0
OH2567112,0,0,0,0,False,6261.0,0
OH2567212,0,0,0,0,False,,0
OH2567312,12,1,12,0,True,289.0,100
OH2567412,0,0,0,0,False,5806.0,0
OH2567512,13,4,9,0,True,242.0,100
OH2567612,0,0,0,0,False,5729.0,0
OH2567712,0,0,0,0,False,,0
OH2567812,0,0,0,0,False,5311.0,0
OH2567912,0,0,0,0,False,,0
OH2568012,0,0,0,0,False,5531.0,0
OH2568112,0,0,0,0,False,5675.0,0
OH2568312,0,0,0,0,False,,0
OH2568412,0,0,0,0,False,,0
OH2568512,0,0,0,0,False,,0
OH2568912,0,0,0,0,False,,0
OH2569012,0,0,0,0,False,,0
OH2569212,0,0,0,0,False,2376.0,0
OH2569412,0,0,0,0,False,2585.0,0
OH2569512,0,0,0,0,False,,0
OH2569612,0,0,0,0,False,2733.0,0
OH2569712,4,0,3,0,True,724.0,57
OH2569812,0,0,0,0,False,,0
OH2570012,0,0,1,0,False,1460.0,5
OH2570713,0,0,0,0,False,,0
OH2570714,0,0,0,0,False,,0
OH2570715,10,1,9,0,True,242.0,100
OH2570716,0,0,0,0,False,2900.0,0
OH2570717,5,0,5,0,True,242.0,75
OH2570718,0,0,0,0,False,,0
OH2570720,0,0,0,0,False,,0
OH2570721,0,0,0,0,False,,0
OH2570722,0,0,0,0,False,2746.0,0
OH2570723,0,0,0,0,False,3018.0,0
OH2570725,8,0,10,0,True,344.0,100
OH2570726,0,0,0,0,False,,0
OH2570727,0,0,0,0,False,3215.0,0
OH2570728,0,0,0,0,False,,0
OH2570729,0,0,0,0,False,,0
OH2570730,0,0,0,0,False,,0
OH2570731,0,0,0,0,False,,0
OH2570736,0,0,0,0,False,1102.0,0
OH2570737,0,0,0,0,False,,0
OH2570738,0,0,0,0,False,,0
OH2570742,0,0,0,0,False,,0
OH2570744,0,0,0,0,False,,0
OH2570755,0,0,0,0,False,,0
OH2599912,0,0,0,0,False,2228.0,0
OH2600011,0,2,12,0,False,1247.0,92
OH2600111,12,2,21,0,True,506.0,100
OH2600112,0,0,0,0,False,15556.0,0
OH2600212,0,0,0,0,False,10498.0,0
OH2600311,7,0,15,0,True,857.0,100
OH2600412,0,0,1,0,False,1611.0,5
OH2600512,0,0,0,0,False,13893.0,0
OH2600603,8,0,7,0,True,305.0,100
OH2600612,0,0,0,0,False,15667.0,0
OH2600711,0,0,0,0,False,5668.0,0
OH2600812,0,0,0,0,False,14502.0,0
OH2600912,0,0,0,0,False,,0
OH2601011,0,0,0,0,False,3966.0,0
OH2601212,5,0,4,0,True,354.0,70
OH2601312,0,0,0,0,False,9363.0,0
OH2601403,0,0,0,0,False,,0
OH2601412,0,0,0,0,False,2706.0,0
OH2601512,0,0,0,0,False,5996.0,0
OH2630012,0,0,0,0,False,8697.0,0
OH2630112,0,0,0,0,False,,0
OH2630212,0,0,0,0,False,,0
OH2630312,0,0,0,0,False,,0
OH2630412,0,0,0,0,False,,0
OH2630512,0,0,0,0,False,,0
OH2630612,0,0,0,0,False,,0
OH2630712,0,0,0,0,False,,0
OH2630812,0,0,3,0,False,1767.0,15
OH2630912,0,0,0,0,False,6742.0,0
OH2631017,0,0,0,0,False,,0
OH2631112,0,0,0,0,False,,0
OH2631212,0,0,0,0,False,4100.0,0
OH2631312,0,0,0,0,False,10945.0,0
OH2631412,0,0,0,0,False,2089.0,0
OH2631512,0,0,0,0,False,13420.0,0
OH2631612,0,0,0,0,False,,0
OH2631712,0,0,0,0,False,15662.0,0
OH2631812,0,0,0,0,False,,0
OH2631912,0,0,0,0,False,9461.0,0
OH2632012,0,0,0,0,False,,0
OH2632112,0,0,0,0,False,11579.0,0
OH2632212,0,0,0,0,False,7002.0,0
OH2632312,0,0,0,0,False,,0
OH2632412,0,0,0,0,False,,0
OH2632512,0,0,0,0,False,,0
OH2632612,0,0,0,0,False,,0
OH2632712,0,0,3,0,False,1723.0,15
OH2632812,0,0,0,0,False,6828.0,0
OH2632912,0,0,0,0,False,5157.0,0
OH2633012,0,0,0,0,False,15046.0,0
OH2633112,0,0,0,0,False,,0
OH2633212,0,0,0,0,False,,0
OH2633312,5,0,4,0,True,409.0,70
OH2633412,0,0,0,0,False,,0
OH2633512,0,0,0,0,False,,0
OH2633612,0,0,0,0,False,,0
OH2633712,0,0,0,0,False,10698.0,0
OH2633812,0,0,0,0,False,13955.0,0
OH2633912,0,0,0,0,False,,0
OH2633917,0,0,0,0,False,14767.0,0
OH2634012,0,0,0,0,False,,0
OH2634112,0,0,0,0,False,,0
OH2634212,0,0,0,0,False,,0
OH2634312,0,0,0,0,False,2691.0,0
OH2634412,0,0,0,0,False,,0
OH2634512,0,0,0,0,False,,0
OH2634612,0,0,0,0,False,,0
OH2634712,0,0,0,0,False,,0
OH2634812,0,0,0,0,False,,0
OH2634912,0,0,0,0,False,7002.0,0
OH2635012,0,0,0,0,False,,0
OH2635112,0,0,0,0,False,,0
OH2635212,0,0,0,0,False,,0
OH2635312,0,0,0,0,False,,0
OH2635412,0,0,0,0,False,10967.0,0
OH2635512,0,0,0,0,False,,0
OH2635612,0,0,3,0,False,1186.0,15
OH2635712,0,0,0,0,False,,0
OH2635812,0,0,0,0,False,9444.0,0
OH2635912,0,0,0,0,False,,0
OH2636012,0,0,0,0,False,8285.0,0
OH2636112,0,0,0,0,False,6828.0,0
OH2636212,11,1,10,0,True,667.0,100
OH2636312,0,0,0,0,False,,0
OH2636414,0,0,0,0,False,15279.0,0
OH2636508,0,0,0,0,False,,0
OH2636515,0,0,0,0,False,15238.0,0
OH2636603,0,0,0,0,False,,0
OH2636712,0,0,0,0,False,,0
OH2636808,0,0,0,0,False,12644.0,0
OH2636812,0,0,0,0,False,,0
OH2636912,0,0,0,0,False,6890.0,0
OH2637012,0,0,0,0,False,4519.0,0
OH2637112,0,0,0,0,False,6828.0,0
OH2637212,0,0,0,0,False,,0
OH2637312,0,0,0,0,False,,0
OH2637412,0,0,0,0,False,7002.0,0
OH2637512,0,0,0,0,False,7761.0,0
OH2637612,0,0,3,0,False,1550.0,15
OH2637712,0,0,0,0,False,,0
OH2637812,1,0,11,0,True,904.0,73
OH2637912,0,0,0,0,False,,0
OH2637913,0,0,0,0,False,,0
OH2637915,0,0,0,0,False,,0
OH2700012,0,0,0,0,False,2328.0,0
OH2700112,0,0,0,0,False,2718.0,0
OH2700212,0,0,0,0,False,2770.0,0
OH2700316,6,0,7,0,True,801.0,93
OH2700403,0,0,0,0,False,14801.0,0
OH2700412,0,0,0,0,False,15795.0,0
OH2730012,0,0,0,0,False,,0
OH2730112,0,0,0,0,False,,0
OH2730212,0,0,0,0,False,,0
OH2730312,0,0,0,0,False,,0
OH2730412,0,0,0,0,False,,0
OH2730512,0,0,0,0,False,,0
OH2730612,0,0,0,0,False,,0
OH2730712,0,0,0,0,False,,0
OH2730812,0,0,0,0,False,,0
OH2730912,0,0,0,0,False,,0
OH2731012,0,0,0,0,False,,0
OH2731112,0,0,0,0,False,,0
OH2731212,0,0,0,0,False,,0
OH2731303,0,0,0,0,False,,0
OH2731316,0,0,0,0,False,,0
OH2731412,0,0,0,0,False,,0
OH2731512,0,0,0,0,False,,0
OH2731612,0,0,0,0,False,,0
OH2731712,0,0,0,0,False,,0
OH2731811,0,0,0,0,False,,0
OH2800012,8,0,11,0,True,432.0,100
OH2800112,0,0,0,0,False,3315.0,0
OH2800212,0,0,0,0,False,2327.0,0
OH2800312,0,0,0,0,False,2357.0,0
OH2800412,0,0,0,0,False,6569.0,0
OH2800512,0,0,0,0,False,6604.0,0
OH2800612,0,0,0,0,False,5233.0,0
OH2800712,1,0,3,0,True,1006.0,33
OH2800812,0,0,0,0,False,9049.0,0
OH2800912,0,0,0,0,False,9081.0,0
OH2801012,0,0,0,0,False,14873.0,0
OH2801112,0,0,0,0,False,2083.0,0
OH2801212,0,0,0,0,False,9286.0,0
OH2801312,10,0,10,0,True,187.0,100
OH2801412,0,0,1,0,False,1395.0,5
OH2801512,0,0,0,0,False,5580.0,0
OH2801612,0,0,1,0,False,1705.0,5
OH2801712,0,0,0,0,False,4933.0,0
OH2801812,0,0,0,0,False,7002.0,0
OH2801912,0,0,8,0,False,1389.0,40
OH2802012,0,0,0,0,False,1909.0,0
OH2802112,0,0,1,0,False,1761.0,5
OH2802211,8,0,7,0,True,340.0,100
OH2802312,0,0,0,0,False,,0
OH2802412,1,0,1,0,True,688.0,23
OH2802512,3,0,6,0,True,290.0,64
OH2802612,6,1,8,0,True,204.0,100
OH2802712,1,0,2,0,True,340.0,28
OH2802812,0,0,0,0,False,,0
OH2802912,0,0,0,0,False,,0
OH2803012,0,0,0,0,False,6703.0,0
OH2803112,0,0,0,0,False,6428.0,0
OH2803212,1,0,3,0,True,1075.0,33
OH2803312,2,0,1,0,True,366.0,31
OH2803412,0,0,0,0,False,,0
OH2803512,4,0,5,0,True,712.0,67
OH2803612,1,0,1,0,True,1069.0,23
OH2803712,0,0,0,0,False,2705.0,0
OH2803812,0,0,0,0,False,1935.0,0
OH2803903,0,0,0,0,False,11889.0,0
OH2804003,0,0,1,0,False,1776.0,5
OH2804112,0,0,0,0,False,2706.0,0
OH2804212,6,0,16,0,True,303.0,100
OH2830012,0,0,0,0,False,,0
OH2830019,0,0,0,0,False,5258.0,0
OH2830112,0,1,5,0,False,1391.0,41
OH2830212,0,0,0,0,False,11888.0,0
OH2830312,0,0,0,0,False,2430.0,0
OH2830412,8,0,7,0,True,254.0,100
OH2830512,0,0,0,0,False,7002.0,0
OH2830612,0,0,0,0,False,,0
OH2830712,0,2,8,0,False,1355.0,72
OH2830812,0,0,0,0,False,,0
OH2830912,0,0,0,0,False,2123.0,0
OH2831012,0,0,0,0,False,2658.0,0
OH2831112,0,0,0,0,False,,0
OH2831212,0,0,0,0,False,,0
OH2831312,0,0,0,0,False,,0
OH2831412,0,0,0,0,False,,0
OH2831512,0,0,0,0,False,10154.0,0
OH2831612,0,0,0,0,False,,0
OH2831712,0,0,0,0,False,5246.0,0
OH2831812,0,0,0,0,False,10916.0,0
OH2831912,0,0,0,0,False,,0
OH2832012,0,4,13,0,False,1352.0,100
OH2832112,0,0,0,0,False,2951.0,0
OH2832212,0,0,0,0,False,2650.0,0
OH2832312,0,0,0,0,False,6707.0,0
OH2832412,0,0,0,0,False,12601.0,0
OH2832512,0,0,0,0,False,7002.0,0
OH2832612,0,0,3,0,False,1558.0,15
OH2832712,0,0,0,0,False,3350.0,0
OH2832812,0,0,0,0,False,,0
OH2832912,0,1,8,0,False,1433.0,56
OH2833012,0,0,0,0,False,4412.0,0
OH2833112,0,0,0,0,False,,0
OH2833212,0,0,0,0,False,,0
OH2833312,0,0,0,0,False,3994.0,0
OH2833412,6,0,9,0,True,255.0,100
OH2833512,0,0,0,0,False,,0
OH2833612,0,0,0,0,False,9667.0,0
OH2833712,9,1,16,0,True,723.0,100
OH2833812,0,0,0,0,False,,0
OH2833912,0,0,0,0,False,8123.0,0
OH2834012,0,0,0,0,False,,0
OH2834112,0,0,0,0,False,1992.0,0
OH2834212,0,0,0,0,False,4133.0,0
OH2834312,0,0,0,0,False,,0
OH2834412,0,0,0,0,False,13393.0,0
OH2834512,0,0,0,0,False,7002.0,0
OH2834612,0,0,0,0,False,3774.0,0
OH2834712,0,0,0,0,False,5268.0,0
OH2834812,24,2,27,0,True,171.0,100
OH2834912,0,0,0,0,False,13120.0,0
OH2835012,0,0,0,0,False,5227.0,0
OH2835112,0,0,0,0,False,12749.0,0
OH2835212,0,0,0,0,False,11617.0,0
OH2835312,0,0,0,0,False,,0
OH2835412,4,0,3,0,True,683.0,57
OH2835512,0,0,0,0,False,3194.0,0
OH2835612,0,0,0,0,False,,0
OH2835712,0,0,0,0,False,12388.0,0
OH2835812,0,0,0,0,False,7284.0,0
OH2835912,0,0,0,0,False,11980.0,0
OH2836012,0,0,0,0,False,12351.0,0
OH2836112,0,0,0,0,False,,0
OH2836212,4,0,3,0,True,263.0,57
OH2836312,0,0,0,0,False,7002.0,0
OH2836412,0,0,0,0,False,7002.0,0
OH2836512,0,0,0,0,False,1745.0,0
OH2836612,0,0,0,0,False,10999.0,0
OH2836712,0,0,0,0,False,,0
OH2836812,0,0,0,0,False,13094.0,0
OH2836912,0,0,0,0,False,6828.0,0
OH2837012,0,0,0,0,False,4321.0,0
OH2837112,0,0,0,0,False,,0
OH2837212,0,0,0,0,False,,0
OH2837312,0,0,0,0,False,2677.0,0
OH2837412,0,0,0,0,False,4888.0,0
OH2837512,0,0,0,0,False,10372.0,0
OH2837612,0,0,0,0,False,8451.0,0
OH2837712,0,0,0,0,False,12650.0,0
OH2837812,0,0,0,0,False,,0
OH2837912,0,0,0,0,False,2333.0,0
OH2838012,0,0,0,0,False,,0
OH2838112,0,0,0,0,False,4517.0,0
OH2838212,9,2,10,0,True,453.0,100
OH2838312,0,0,0,0,False,1649.0,0
OH2838412,0,0,0,0,False,5227.0,0
OH2838512,0,0,0,0,False,7254.0,0
OH2838612,0,0,0,0,False,,0
OH2838712,9,1,18,0,True,813.0,100
OH2838812,0,0,0,0,False,2125.0,0
OH2838912,0,1,3,0,False,1270.0,31
OH2839012,0,0,0,0,False,12531.0,0
OH2839112,0,0,0,0,False,,0
OH2839212,0,0,0,0,False,3985.0,0
OH2839312,0,0,0,0,False,4888.0,0
OH2839412,0,0,0,0,False,,0
OH2839512,0,0,0,0,False,,0
OH2839612,0,0,0,0,False,,0
OH2839712,0,0,0,0,False,6828.0,0
OH2839812,0,0,0,0,False,,0
OH2839912,0,0,0,0,False,9228.0,0
OH2840012,10,0,15,0,True,183.0,100
OH2840112,0,0,0,0,False,7002.0,0
OH2840212,0,0,0,0,False,7002.0,0
OH2840312,0,0,0,0,False,7270.0,0
OH2840412,0,0,0,0,False,,0
OH2840512,0,0,0,0,False,,0
OH2840612,0,0,0,0,False,,0
OH2840712,0,0,0,0,False,,0
OH2840812,0,0,0,0,False,,0
OH2840912,0,0,0,0,False,,0
OH2841012,0,0,0,0,False,2390.0,0
OH2841112,0,0,0,0,False,3238.0,0
OH2841212,0,0,3,0,False,1110.0,15
OH2841312,0,0,0,0,False,,0
OH2841412,0,0,0,0,False,6828.0,0
OH2841512,0,0,0,0,False,3049.0,0
OH2841612,0,0,0,0,False,3321.0,0
OH2841712,0,0,0,0,False,6695.0,0
OH2841812,0,0,0,0,False,7613.0,0
OH2841912,0,0,0,0,False,,0
OH2842012,0,0,0,0,False,9546.0,0
OH2842112,0,0,0,0,False,,0
OH2842212,0,0,0,0,False,,0
OH2842312,0,0,0,0,False,3103.0,0
OH2842412,0,0,0,0,False,9956.0,0
OH2842512,0,0,0,0,False,,0
OH2842612,0,0,0,0,False,4671.0,0
OH2842712,0,0,0,0,False,4712.0,0
OH2842812,0,0,0,0,False,5806.0,0
OH2842912,0,0,0,0,False,5224.0,0
OH2843012,7,0,8,0,True,409.0,100
OH2843112,0,0,0,0,False,,0
OH2843212,9,0,7,0,True,222.0,100
OH2843312,0,0,0,0,False,4960.0,0
OH2843412,0,0,0,0,False,,0
OH2843512,0,0,0,0,False,10741.0,0
OH2843612,0,0,0,0,False,5045.0,0
OH2843712,0,0,0,0,False,3308.0,0
OH2843812,0,0,0,0,False,6822.0,0
OH2843912,0,0,0,0,False,7002.0,0
OH2844012,0,0,0,0,False,,0
OH2844112,4,0,3,0,True,423.0,57
OH2844212,0,0,3,0,False,1424.0,15
OH2844312,0,0,0,0,False,10526.0,0
OH2844412,0,0,0,0,False,2126.0,0
OH2844512,0,0,0,0,False,13760.0,0
OH2844612,0,0,0,0,False,5246.0,0
OH2844712,4,0,3,0,True,811.0,57
OH2844812,0,0,0,0,False,7002.0,0
OH2844822,0,0,0,0,False,4673.0,0
OH2844912,0,0,0,0,False,15228.0,0
OH2845012,0,0,0,0,False,4561.0,0
OH2845112,4,2,30,0,True,837.0,100
OH2845212,10,2,6,0,True,522.0,100
OH2845312,0,0,0,0,False,9306.0,0
OH2845412,0,0,3,0,False,1186.0,15
OH2845512,0,0,0,0,False,7002.0,0
OH2845612,0,0,0,0,False,,0
OH2845712,0,0,0,0,False,,0
OH2845812,0,0,0,0,False,,0
OH2845912,0,0,0,0,False,10042.0,0
OH2846012,0,0,0,0,False,13098.0,0
OH2846112,0,0,0,0,False,,0
OH2846212,0,0,0,0,False,,0
OH2846312,0,0,0,0,False,,0
OH2846412,0,0,0,0,False,,0
OH2846512,0,0,3,0,False,1717.0,15
OH2846612,9,0,7,0,True,810.0,100
OH2846712,0,0,0,0,False,10663.0,0
OH2846812,4,0,3,0,True,969.0,57
OH2846912,0,0,0,0,False,,0
OH2847012,0,0,0,0,False,,0
OH2847112,0,0,0,0,False,2152.0,0
OH2847212,0,0,0,0,False,7002.0,0
OH2847312,0,0,0,0,False,4285.0,0
OH2847412,0,0,0,0,False,,0
OH2847512,0,0,0,0,False,4413.0,0
OH2847612,0,0,0,0,False,,0
OH2847712,0,0,0,0,False,4413.0,0
OH2847812,0,0,0,0,False,,0
OH2847912,0,0,0,0,False,9881.0,0
OH2848012,0,0,0,0,False,4404.0,0
OH2848112,0,0,0,0,False,,0
OH2848212,0,0,0,0,False,,0
OH2848312,0,0,0,0,False,,0
OH2848412,0,0,0,0,False,,0
OH2848512,0,0,3,0,False,1605.0,15
OH2848612,0,0,0,0,False,,0
OH2848712,4,0,3,0,True,473.0,57
OH2848812,0,0,0,0,False,,0
OH2848912,0,0,0,0,False,9667.0,0
OH2849012,0,0,0,0,False,5521.0,0
OH2849112,0,0,0,0,False,,0
OH2849212,4,0,5,0,True,303.0,67
OH2849312,0,0,0,0,False,6693.0,0
OH2849412,0,0,0,0,False,,0
OH2849512,0,0,0,0,False,5806.0,0
OH2849612,0,0,0,0,False,,0
OH2849712,0,0,0,0,False,2889.0,0
OH2849812,0,0,0,0,False,6693.0,0
OH2849912,0,0,0,0,False,7507.0,0
OH2850012,0,0,0,0,False,12601.0,0
OH2850112,0,0,0,0,False,11296.0,0
OH2850212,0,0,0,0,False,12749.0,0
OH2850312,0,0,0,0,False,13024.0,0
OH2850412,0,0,0,0,False,11524.0,0
OH2850512,0,0,0,0,False,3201.0,0
OH2850612,0,0,0,0,False,13024.0,0
OH2850712,0,0,0,0,False,12119.0,0
OH2850812,5,1,9,0,True,610.0,100
OH2850912,0,0,0,0,False,1981.0,0
OH2851012,0,0,0,0,False,12749.0,0
OH2851112,0,0,0,0,False,,0
OH2851212,0,0,0,0,False,,0
OH2851312,0,0,0,0,False,,0
OH2851412,0,0,0,0,False,12601.0,0
OH2851512,0,0,0,0,False,,0
OH2851612,0,0,0,0,False,,0
OH2851712,0,0,0,0,False,10608.0,0
OH2851812,0,0,0,0,False,9221.0,0
OH2851912,4,0,9,0,True,345.0,87
OH2852012,0,0,0,0,False,,0
OH2852112,0,0,0,0,False,,0
OH2852212,0,0,0,0,False,13024.0,0
OH2852312,0,0,0,0,False,12653.0,0
OH2852412,0,0,0,0,False,,0
OH2852512,0,0,0,0,False,8496.0,0
OH2852612,8,0,6,0,True,387.0,100
OH2852712,0,0,0,0,False,12388.0,0
OH2852812,0,0,0,0,False,7002.0,0
OH2852912,0,0,0,0,False,,0
OH2853012,7,0,6,0,True,234.0,96
OH2853112,0,0,0,0,False,,0
OH2853212,0,0,0,0,False,2874.0,0
OH2853312,0,0,0,0,False,3756.0,0
OH2853412,5,0,3,0,True,1018.0,65
OH2853512,0,0,0,0,False,5990.0,0
OH2853612,0,0,0,0,False,4133.0,0
OH2853712,0,0,0,0,False,13001.0,0
OH2853812,4,0,6,0,True,1066.0,72
OH2853912,0,0,0,0,False,10358.0,0
OH2854012,0,0,0,0,False,8817.0,0
OH2854112,0,0,0,0,False,6668.0,0
OH2854212,0,0,0,0,False,,0
OH2854312,0,0,0,0,False,7002.0,0
OH2854412,0,0,0,0,False,13301.0,0
OH2854512,0,0,0,0,False,7002.0,0
OH2854612,0,0,0,0,False,7002.0,0
OH2854712,0,0,0,0,False,12370.0,0
OH2854812,2,1,43,0,True,691.0,100
OH2854912,0,0,0,0,False,,0
OH2855012,0,0,0,0,False,7002.0,0
OH2855112,0,0,2,0,False,1424.0,10
OH2855212,0,0,0,0,False,4862.0,0
OH2855312,0,0,0,0,False,4406.0,0
OH2855412,0,0,0,0,False,1912.0,0
OH2855512,0,0,0,0,False,11461.0,0
OH2855612,0,0,0,0,False,13023.0,0
OH2855712,0,0,0,0,False,4359.0,0
OH2855812,0,0,0,0,False,2580.0,0
OH2855912,0,0,0,0,False,11161.0,0
OH2856008,0,0,0,0,False,5750.0,0
OH2856112,0,0,0,0,False,9363.0,0
OH2856212,0,0,0,0,False,9956.0,0
OH2856312,0,0,0,0,False,10564.0,0
OH2856412,0,0,0,0,False,11147.0,0
OH2856512,0,0,0,0,False,,0
OH2856712,0,0,0,0,False,4467.0,0
OH2856812,0,0,0,0,False,5157.0,0
OH2856912,0,0,0,0,False,5157.0,0
OH2857012,0,0,0,0,False,,0
OH2857112,0,0,0,0,False,11342.0,0
OH2857212,0,0,0,0,False,4356.0,0
OH2857412,0,0,0,0,False,7002.0,0
OH2857512,0,0,0,0,False,6472.0,0
OH2857612,0,0,0,0,False,9332.0,0
OH2857712,0,0,0,0,False,,0
OH2857812,0,0,0,0,False,4869.0,0
OH2857912,0,0,0,0,False,6742.0,0
OH2858012,0,0,0,0,False,11883.0,0
OH2858112,0,0,0,0,False,2494.0,0
OH2858212,0,0,0,0,False,3753.0,0
OH2858312,0,0,0,0,False,7002.0,0
OH2858412,0,0,0,0,False,,0
OH2858512,0,0,0,0,False,3189.0,0
OH2858612,2,0,4,0,True,1095.0,46
OH2858712,0,0,0,0,False,,0
OH2858812,0,0,0,0,False,12346.0,0
OH2858912,0,0,0,0,False,10901.0,0
OH2859012,0,0,0,0,False,10154.0,0
OH2859112,0,0,0,0,False,2451.0,0
OH2859212,0,0,0,0,False,8314.0,0
OH2859512,0,0,0,0,False,9272.0,0
OH2859612,0,0,0,0,False,12653.0,0
OH2859712,0,0,0,0,False,6149.0,0
OH2859812,3,0,3,0,True,372.0,49
OH2859912,0,0,0,0,False,,0
OH2860012,0,0,0,0,False,,0
OH2860112,0,0,0,0,False,2363.0,0
OH2860212,0,0,0,0,False,6631.0,0
OH2860303,0,0,0,0,False,,0
OH2860412,0,0,0,0,False,2222.0,0
OH2860512,0,0,0,0,False,4306.0,0
OH2860612,0,0,0,0,False,7002.0,0
OH2860712,0,0,0,0,False,6822.0,0
OH2860812,0,0,0,0,False,9667.0,0
OH2860912,0,0,0,0,False,3117.0,0
OH2861012,0,0,0,0,False,5261.0,0
OH2861112,0,0,0,0,False,2551.0,0
OH2861212,0,0,0,0,False,9363.0,0
