pwsid,enforcement_actions_36m,formal_actions_60m,informal_actions_60m,penalty_count_60m,recent_enforcement_flag,days_since_last_enforcement,enforcement_risk_component
OH1553112,0,0,0,0,False,8298,0
OH1553212,0,0,0,0,False,,0
OH1553312,0,0,0,0,False,,0
OH1553412,0,0,0,0,False,,0
OH1553512,0,0,0,0,False,7003,0
OH1553612,0,0,0,0,False,,0
OH1553712,0,0,0,0,False,4065,0
OH1553812,0,0,0,0,False,,0
OH1553912,0,0,0,0,False,,0
OH1554012,0,0,0,0,False,,0
OH1554112,0,0,0,0,False,,0
OH1554212,0,0,0,0,False,,0
OH1554312,0,0,0,0,False,,0
OH1554412,0,0,0,0,False,4713,0
OH1554512,0,0,0,0,False,2432,0
OH1554612,0,0,0,0,False,,0
OH1554712,0,0,0,0,False,,0
OH1554812,4,0,3,0,True,439,57
OH1554912,0,0,0,0,False,13039,0
OH1555012,8,0,7,0,True,353,100
OH1555112,0,0,0,0,False,6829,0
OH1555212,0,0,0,0,False,,0
OH1555312,20,3,14,0,True,667,100
OH1555412,0,0,0,0,False,,0
OH1555512,0,0,0,0,False,10761,0
OH1555612,0,0,0,0,False,6809,0
OH1555712,0,0,0,0,False,5514,0
OH1555812,0,0,0,0,False,,0
OH1555912,0,0,3,0,False,1733,15
OH1556012,0,0,0,0,False,6829,0
OH1556112,2,0,3,0,True,1032,41
OH1556212,0,0,0,0,False,5247,0
OH1556312,0,0,0,0,False,5735,0
OH1556412,0,0,0,0,False,4234,0
OH1556512,0,0,0,0,False,3436,0
OH1556612,0,0,0,0,False,4204,0
OH1556712,0,0,0,0,False,9095,0
OH1556812,29,1,20,0,True,227,100
OH1556912,0,0,0,0,False,7003,0
OH1557012,0,0,0,0,False,,0
OH1557112,0,0,0,0,False,4898,0
OH1557212,0,0,0,0,False,,0
OH1557312,0,0,0,0,False,,0
OH1557412,13,0,20,0,True,333,100
OH1557512,11,0,11,0,True,333,100
OH1557612,0,0,0,0,False,,0
OH1557712,0,0,0,0,False,,0
OH1557812,0,0,0,0,False,,0
OH1557912,0,0,0,0,False,,0
OH1558012,12,5,36,0,True,172,100
OH1558112,43,2,37,0,True,327,100
OH1558212,0,0,0,0,False,,0
OH1558312,0,0,0,0,False,4902,0
OH1558412,0,0,0,0,False,5868,0
OH1558512,0,0,0,0,False,7003,0
OH1558612,0,0,0,0,False,7003,0
OH1558712,12,0,9,0,True,345,100
OH1558812,0,0,0,0,False,7003,0
OH1558912,8,0,6,0,True,432,100
OH1559012,0,0,0,0,False,9537,0
OH1559112,9,1,6,0,True,291,100
OH1559212,0,0,0,0,False,,0
OH1559312,0,0,0,0,False,10187,0
OH1559412,0,0,0,0,False,,0
OH1559512,0,0,0,0,False,4713,0
OH1559612,0,0,0,0,False,11104,0
OH1559712,0,0,0,0,False,,0
OH1559812,0,0,0,0,False,8766,0
OH1559822,0,1,5,0,False,1178,41
OH1559912,19,2,17,0,True,214,100
OH1560012,0,0,0,0,False,2733,0
OH1560112,0,0,0,0,False,10028,0
OH1560212,0,0,0,0,False,,0
OH1560312,0,0,0,0,False,6284,0
OH1560412,0,0,0,0,False,,0
OH1560512,0,0,6,0,False,1271,30
OH1560712,0,0,0,0,False,11283,0
OH1560812,5,1,6,0,True,1004,96
OH1560912,0,0,0,0,False,6410,0
OH1561012,0,0,0,0,False,,0
OH1561112,0,0,0,0,False,,0
OH1561212,0,0,0,0,False,6829,0
OH1561312,0,0,0,0,False,,0
OH1561412,0,0,0,0,False,4713,0
OH1561512,0,0,4,0,False,1516,20
OH1561612,0,0,0,0,False,10110,0
OH1561712,0,0,0,0,False,,0
OH1561812,0,0,2,0,False,1228,10
OH1561912,0,0,0,0,False,,0
OH1562012,0,0,0,0,False,7003,0
OH1562112,0,0,0,0,False,9668,0
OH1562212,0,0,0,0,False,9099,0
OH1562312,0,0,0,0,False,9063,0
OH1562412,0,0,0,0,False,7265,0
OH1562512,0,0,0,0,False,10000,0
OH1562612,0,0,0,0,False,7559,0
OH1562712,0,0,0,0,False,8630,0
OH1562812,7,0,4,0,True,432,86
OH1562912,0,0,0,0,False,4469,0
OH1563012,5,1,13,0,True,725,100
OH1563112,0,0,0,0,False,3903,0
OH1563212,0,0,0,0,False,5423,0
OH1563312,0,0,0,0,False,5158,0
OH1563412,3,0,2,0,True,172,44
OH1563512,0,0,4,0,False,1791,20
OH1563612,0,0,0,0,False,2043,0
OH1563712,1,0,7,0,True,1032,53
OH1563812,5,0,6,0,True,286,80
OH1563912,0,0,0,0,False,,0
OH1564012,0,0,0,0,False,6305,0
OH1564112,1,0,3,0,True,1032,33
OH1564212,0,0,0,0,False,,0
OH1564412,0,0,0,0,False,4518,0
OH1564612,0,0,0,0,False,7003,0
OH1564712,0,0,3,0,False,1618,15
OH1564812,0,0,0,0,False,5807,0
OH1564912,0,0,0,0,False,7914,0
OH1565012,0,0,3,0,False,1124,15
OH1565112,0,0,0,0,False,5158,0
OH1565212,9,0,15,0,True,537,100
OH1565312,0,0,0,0,False,,0
OH1565512,21,0,15,0,True,487,100
OH1565612,0,0,3,0,False,1260,15
OH1565712,0,0,0,0,False,4758,0
OH1565812,0,0,0,0,False,,0
OH1565912,0,0,0,0,False,4412,0
OH1566012,0,0,0,0,False,4913,0
OH1566112,4,0,3,0,True,936,57
OH1566212,0,0,0,0,False,4723,0
OH1566312,0,0,0,0,False,2355,0
OH1566412,0,0,0,0,False,4537,0
OH1566512,0,0,0,0,False,4518,0
OH1566513,0,0,0,0,False,,0
OH1566514,6,0,4,0,True,478,78
OH1566515,5,0,4,0,True,817,70
OH1566516,0,0,0,0,False,,0
OH1566517,0,0,0,0,False,2550,0
OH1566518,0,0,0,0,False,,0
OH1566519,0,0,0,0,False,,0
OH1566520,0,0,0,0,False,,0
OH1566521,0,0,0,0,False,,0
OH1566522,0,0,0,0,False,,0
OH1566523,0,0,0,0,False,,0
OH1566524,0,0,0,0,False,,0
OH1566525,0,0,0,0,False,,0
OH1566526,0,0,0,0,False,,0
OH1600012,0,0,0,0,False,2068,0
OH1600112,0,0,0,0,False,,0
OH1600212,2,0,2,0,True,991,36
OH1600312,0,0,0,0,False,6829,0
OH1600412,2,0,1,0,True,555,31
OH1600512,0,0,0,0,False,15825,0
OH1600612,2,0,2,0,True,243,36
OH1600712,0,0,0,0,False,2719,0
OH1600811,0,0,1,0,False,1626,5
OH1600912,0,0,0,0,False,13310,0
OH1601012,0,0,0,0,False,2068,0
OH1601112,0,0,0,0,False,8782,0
OH1601212,0,0,0,0,False,6257,0
OH1601312,7,0,6,0,True,369,96
OH1601503,0,0,0,0,False,,0
OH1630012,0,0,0,0,False,,0
OH1630112,0,0,0,0,False,3359,0
OH1630212,0,0,0,0,False,6838,0
OH1630312,0,0,0,0,False,,0
OH1630412,0,0,0,0,False,,0
OH1630511,0,0,0,0,False,6765,0
OH1630612,0,0,0,0,False,6124,0
OH1630712,0,0,0,0,False,5541,0
OH1630812,0,0,0,0,False,,0
OH1630912,0,0,0,0,False,8501,0
OH1631012,0,0,0,0,False,,0
OH1631112,0,0,3,0,False,1747,15
OH1631212,0,0,0,0,False,2459,0
OH1631312,0,0,0,0,False,15306,0
OH1631317,0,0,0,0,False,7003,0
OH1631412,0,0,0,0,False,,0
OH1631512,0,0,0,0,False,,0
OH1631612,30,0,22,0,True,221,100
OH1631712,0,0,0,0,False,8592,0
OH1631812,0,0,0,0,False,,0
OH1631912,0,0,0,0,False,11297,0
OH1632012,0,0,0,0,False,10604,0
OH1632112,6,0,6,0,True,300,88
OH1632212,7,0,6,0,True,300,96
OH1632312,8,0,6,0,True,424,100
OH1632412,0,0,0,0,False,,0
OH1632512,4,0,3,0,True,936,57
OH1632612,0,0,0,0,False,9774,0
OH1632712,0,0,0,0,False,2531,0
OH1632812,0,0,0,0,False,3706,0
OH1632912,0,0,0,0,False,7003,0
OH1633012,0,0,0,0,False,7003,0
OH1633112,0,0,0,0,False,6765,0
OH1633212,0,0,0,0,False,,0
OH1633312,0,0,0,0,False,,0
OH1633412,0,0,0,0,False,,0
OH1633512,0,0,0,0,False,,0
OH1633612,0,0,0,0,False,,0
OH1633712,0,0,0,0,False,,0
OH1633812,0,0,0,0,False,7003,0
OH1633912,0,0,0,0,False,7003,0
OH1634012,0,0,0,0,False,5819,0
OH1634112,0,0,0,0,False,,0
OH1634212,0,0,0,0,False,,0
OH1634312,0,0,0,0,False,,0
OH1634412,0,0,0,0,False,6829,0
OH1634512,0,0,0,0,False,,0
OH1634612,0,0,0,0,False,7003,0
OH1634712,0,0,0,0,False,,0
OH1634812,0,0,0,0,False,,0
OH1634912,0,0,0,0,False,,0
OH1635012,0,0,0,0,False,5898,0
OH1635112,0,0,0,0,False,13942,0
OH1635212,0,0,0,0,False,,0
OH1635312,0,0,0,0,False,,0
OH1635412,0,0,0,0,False,4778,0
OH1635512,0,0,0,0,False,,0
OH1635612,0,0,0,0,False,8137,0
OH1635712,0,0,0,0,False,8637,0
OH1635812,0,0,0,0,False,7003,0
OH1635912,0,0,0,0,False,,0
OH1636012,0,0,0,0,False,10978,0
OH1636112,0,0,0,0,False,6829,0
OH1636212,0,0,0,0,False,9668,0
OH1636312,0,0,0,0,False,10091,0
OH1636412,0,0,0,0,False,8731,0
OH1636512,0,1,6,0,False,1350,46
OH1636612,0,0,0,0,False,6743,0
OH1636712,0,0,0,0,False,5534,0
OH1636812,0,0,0,0,False,10139,0
OH1637012,5,0,5,0,True,237,75
OH1637112,0,0,0,0,False,6743,0
OH1637212,0,0,0,0,False,4527,0
OH1637312,0,0,0,0,False,,0
OH1637412,11,0,10,0,True,369,100
OH1637512,0,0,0,0,False,,0
OH1637612,0,0,0,0,False,9180,0
OH1637712,4,0,3,0,True,507,57
OH1637812,0,0,0,0,False,,0
OH1637912,0,0,0,0,False,,0
OH1638012,3,0,2,0,True,471,44
OH1638112,15,1,13,0,True,242,100
OH1638212,0,0,0,0,False,,0
OH1638312,0,0,0,0,False,5135,0
OH1638412,4,0,4,0,True,753,62
OH1638512,0,0,0,0,False,1951,0
OH1638612,4,0,3,0,True,936,57
OH1638712,0,0,0,0,False,4990,0
OH1638912,0,0,0,0,False,,0
OH1638914,21,1,14,0,True,227,100
OH1638915,3,0,2,0,True,622,44
OH1638916,0,0,0,0,False,,0
OH1638917,6,0,6,0,True,249,88
OH1700011,10,0,9,0,True,243,100
OH1700112,2,0,1,0,True,488,31
OH1700211,8,2,15,0,True,172,100
OH1700312,0,0,0,0,False,10777,0
OH1700411,0,0,0,0,False,5694,0
OH1700414,0,0,0,0,False,14874,0
OH1700512,0,0,0,0,False,10492,0
OH1700612,0,0,0,0,False,3631,0
OH1700703,0,0,0,0,False,4952,0
OH1700712,0,0,0,0,False,10616,0
OH1730012,0,0,0,0,False,8500,0
OH1730112,0,0,0,0,False,7003,0
OH1730212,0,0,0,0,False,10642,0
OH1730312,0,0,0,0,False,9668,0
OH1730412,0,0,0,0,False,10667,0
OH1730512,0,0,0,0,False,11070,0
OH1730612,0,0,0,0,False,,0
OH1730712,0,0,0,0,False,,0
OH1730812,0,0,0,0,False,2441,0
OH1730912,0,0,0,0,False,,0
OH1731012,0,0,0,0,False,2161,0
OH1731112,0,0,0,0,False,,0
OH1731212,0,0,0,0,False,9455,0
OH1731312,0,0,0,0,False,,0
OH1731412,0,0,0,0,False,10800,0
OH1731512,0,0,0,0,False,14222,0
OH1731612,0,0,0,0,False,,0
OH1731712,0,0,0,0,False,,0
OH1731812,0,0,0,0,False,,0
OH1731912,0,0,0,0,False,10628,0
OH1732012,0,0,0,0,False,,0
OH1732112,0,0,0,0,False,14863,0
OH1732212,0,0,0,0,False,13852,0
OH1732312,0,0,0,0,False,,0
OH1732412,0,0,0,0,False,7003,0
OH1732512,0,0,0,0,False,2103,0
OH1732612,0,0,0,0,False,7003,0
OH1732712,0,0,0,0,False,,0
OH1732812,0,0,0,0,False,,0
OH1732912,0,0,0,0,False,9668,0
OH1733012,0,0,0,0,False,,0
OH1733112,0,0,0,0,False,,0
OH1733212,0,0,0,0,False,,0
OH1733312,0,0,0,0,False,,0
OH1733412,0,0,0,0,False,,0
OH1733512,0,0,0,0,False,,0
OH1733612,0,0,0,0,False,5158,0
OH1733712,0,0,0,0,False,5739,0
OH1733812,0,0,0,0,False,6971,0
OH1733912,4,0,6,0,True,291,72
OH1734012,0,0,0,0,False,7867,0
OH1734112,0,0,0,0,False,,0
OH1734212,0,0,0,0,False,5253,0
OH1734512,0,0,0,0,False,,0
OH1734612,0,0,0,0,False,,0
OH1734712,4,1,6,0,True,812,88
OH1734812,0,0,0,0,False,5452,0
OH1734912,0,0,0,0,False,9402,0
OH1735012,0,0,0,0,False,10905,0
OH1735112,0,0,0,0,False,8501,0
OH1735212,0,0,0,0,False,9499,0
OH1735312,0,0,0,0,False,7003,0
OH1735412,0,0,0,0,False,9574,0
OH1735512,0,0,0,0,False,,0
OH1735612,0,0,0,0,False,,0
OH1735712,0,0,0,0,False,3922,0
OH1735812,0,0,0,0,False,,0
OH1735912,0,0,0,0,False,11472,0
OH1736012,0,0,0,0,False,13394,0
OH1736112,0,0,0,0,False,,0
OH1736212,0,0,0,0,False,13127,0
OH1736312,0,0,0,0,False,,0
OH1736412,0,0,0,0,False,7003,0
OH1736512,0,0,0,0,False,,0
OH1736612,0,0,0,0,False,5854,0
OH1736708,0,0,0,0,False,,0
OH1736812,0,0,0,0,False,6829,0
OH1736912,0,0,3,0,False,1369,15
OH1737012,0,0,0,0,False,,0
OH1737112,0,0,0,0,False,,0
OH1737412,0,0,0,0,False,,0
OH1800003,2,0,2,0,True,243,36
OH1800111,2,0,5,0,True,375,51
OH1800212,3,0,2,0,True,675,44
OH1800214,0,0,0,0,False,16508,0
OH1800311,0,0,0,0,False,,0
OH1800321,0,0,0,0,False,,0
OH1800331,0,0,0,0,False,,0
OH1800341,0,0,0,0,False,,0
OH1800403,0,0,0,0,False,5081,0
OH1800503,0,0,0,0,False,8665,0
OH1800612,0,0,0,0,False,,0
OH1800712,0,0,0,0,False,13512,0
OH1800812,0,0,0,0,False,2322,0
OH1800912,0,0,0,0,False,16011,0
OH1801003,9,0,12,0,True,368,100
OH1801112,0,0,0,0,False,8468,0
OH1801212,4,0,3,0,True,398,57
OH1801312,0,0,0,0,False,13227,0
OH1801412,0,0,0,0,False,,0
OH1830012,0,0,0,0,False,,0
OH1830112,0,0,0,0,False,,0
OH1830212,0,0,0,0,False,,0
OH1830312,0,0,0,0,False,,0
OH1830412,0,0,0,0,False,11286,0
OH1830512,0,0,0,0,False,13024,0
OH1830612,0,0,0,0,False,,0
OH1830712,0,0,0,0,False,,0
OH1830812,0,0,0,0,False,,0
OH1830912,0,0,0,0,False,,0
OH1831012,0,0,0,0,False,,0
OH1831112,0,0,0,0,False,,0
OH1831212,0,0,0,0,False,,0
OH1831312,0,0,0,0,False,,0
OH1831412,0,0,0,0,False,,0
OH1831512,0,0,0,0,False,,0
OH1831612,0,0,0,0,False,,0
OH1831712,0,0,0,0,False,,0
OH1831812,0,0,0,0,False,6464,0
OH1831912,0,0,0,0,False,,0
OH1832012,0,0,0,0,False,10909,0
OH1832112,0,0,0,0,False,10909,0
OH1832212,0,0,0,0,False,10909,0
OH1832312,0,0,0,0,False,13024,0
OH1832412,0,0,0,0,False,,0
OH1832512,0,0,0,0,False,10807,0
OH1832612,0,0,0,0,False,5246,0
OH1832712,0,0,0,0,False,,0
OH1832812,0,0,0,0,False,,0
OH1832912,0,0,0,0,False,,0
OH1833012,0,0,0,0,False,,0
OH1833112,0,0,0,0,False,,0
OH1833212,0,0,0,0,False,,0
OH1833312,0,0,0,0,False,,0
OH1833412,0,0,0,0,False,13764,0
OH1833512,0,0,0,0,False,,0
OH1833612,0,0,0,0,False,,0
OH1833712,0,0,0,0,False,10672,0
OH1833812,0,0,0,0,False,12640,0
OH1833917,0,0,0,0,False,10740,0
OH1834012,0,0,0,0,False,,0
OH1834112,0,0,0,0,False,10191,0
OH1834212,0,0,0,0,False,,0
OH1834312,0,0,0,0,False,,0
OH1834412,0,0,0,0,False,15229,0
OH1834512,0,0,0,0,False,,0
OH1834612,0,0,0,0,False,,0
OH1834712,0,0,0,0,False,,0
OH1834812,0,0,0,0,False,,0
OH1834912,0,0,0,0,False,,0
OH1835012,0,0,0,0,False,,0
OH1835112,0,0,0,0,False,,0
OH1835212,0,0,0,0,False,,0
OH1835312,0,0,0,0,False,,0
OH1835412,0,0,0,0,False,,0
OH1835512,0,0,0,0,False,,0
OH1835612,0,0,0,0,False,10917,0
OH1835712,0,0,0,0,False,,0
OH1835812,0,0,0,0,False,,0
OH1835912,0,0,0,0,False,10672,0
OH1836012,0,0,0,0,False,,0
OH1836112,0,0,0,0,False,,0
OH1836212,0,0,0,0,False,,0
OH1836312,0,0,0,0,False,,0
OH1836412,0,0,0,0,False,,0
OH1836519,0,0,0,0,False,14601,0
OH1836612,0,0,0,0,False,10461,0
OH1836712,0,0,0,0,False,,0
OH1836812,0,0,2,0,False,1327,10
OH1836912,0,0,0,0,False,,0
OH1837012,0,0,0,0,False,,0
OH1837112,0,0,0,0,False,,0
OH1837212,0,0,0,0,False,,0
OH1837312,0,0,0,0,False,,0
OH1837412,0,0,0,0,False,,0
OH1837512,0,0,0,0,False,6605,0
OH1837612,0,0,0,0,False,,0
OH1837712,0,0,0,0,False,,0
OH1837812,0,0,0,0,False,,0
OH1837912,0,0,0,0,False,,0
OH1838012,0,0,0,0,False,,0
OH1838112,0,0,0,0,False,,0
OH1838212,0,0,0,0,False,,0
OH1838312,0,0,0,0,False,,0
OH1838412,0,0,0,0,False,10672,0
OH1838512,0,0,0,0,False,,0
OH1838612,0,0,0,0,False,,0
OH1838712,0,0,0,0,False,,0
OH1838812,0,0,0,0,False,6829,0
OH1838912,0,0,0,0,False,,0
OH1839012,0,0,0,0,False,,0
OH1839122,0,0,0,0,False,,0
OH1839212,0,0,0,0,False,10512,0
OH1839312,0,0,0,0,False,,0
OH1839412,0,0,0,0,False,,0
OH1839512,0,0,0,0,False,6829,0
OH1839612,0,0,0,0,False,,0
OH1839712,0,0,0,0,False,10238,0
OH1839912,0,0,0,0,False,3387,0
OH1840012,0,0,0,0,False,,0
OH1840112,0,0,0,0,False,,0
OH1840212,0,0,0,0,False,10672,0
OH1840312,0,0,0,0,False,11104,0
OH1840412,0,0,0,0,False,10555,0
OH1840512,0,0,0,0,False,10825,0
OH1840612,0,0,0,0,False,8976,0
OH1840812,0,0,0,0,False,,0
OH1840912,0,0,0,0,False,6360,0
OH1841012,7,0,5,0,True,562,91
OH1841113,8,0,7,0,True,369,100
OH1841117,0,0,0,0,False,,0
OH1900012,2,0,3,0,True,243,41
OH1900112,8,0,7,0,True,240,100
OH1900212,1,0,4,0,True,538,38
OH1900312,0,0,0,0,False,13289,0
OH1900412,0,0,0,0,False,,0
OH1900512,1,0,1,0,True,186,23
OH1900612,0,0,0,0,False,7619,0
OH1900714,0,0,3,0,False,1480,15
OH1900812,1,0,1,0,True,690,23
OH1900912,14,1,10,0,True,191,100
OH1901012,2,0,1,0,True,566,31
OH1901112,6,0,6,0,True,244,88
OH1901212,2,0,3,0,True,307,41
OH1901312,2,0,2,0,True,243,36
OH1901412,0,0,0,0,False,,0
OH1901512,0,0,0,0,False,,0
OH1901612,0,0,0,0,False,,0
OH1930012,0,0,0,0,False,,0
OH1930112,0,0,0,0,False,7003,0
OH1930212,0,0,0,0,False,,0
OH1930312,0,0,0,0,False,,0
OH1930412,0,0,0,0,False,4535,0
OH1930512,0,0,0,0,False,4568,0
OH1930612,0,0,0,0,False,5835,0
OH1930712,0,0,0,0,False,,0
OH1930812,0,0,0,0,False,,0
OH1930912,0,0,0,0,False,,0
OH1931012,0,0,0,0,False,4713,0
OH1931112,0,0,0,0,False,,0
OH1931212,0,0,0,0,False,4981,0
OH1931312,0,0,0,0,False,,0
OH1931412,0,0,0,0,False,,0
OH1931512,0,0,0,0,False,8700,0
OH1931612,0,0,0,0,False,,0
OH1931712,0,0,0,0,False,6605,0
OH1931812,0,0,0,0,False,,0
OH1931912,0,0,0,0,False,,0
OH1932012,0,0,0,0,False,9363,0
OH1932112,0,0,0,0,False,9363,0
OH1932212,0,0,0,0,False,,0
OH1932312,0,0,0,0,False,,0
OH1932412,0,0,0,0,False,,0
OH1932512,0,0,0,0,False,4713,0
OH1932612,0,0,0,0,False,,0
OH1932712,0,0,0,0,False,,0
OH1932812,0,0,0,0,False,,0
OH1932912,0,0,0,0,False,,0
OH1933012,0,0,0,0,False,,0
OH1933112,0,0,0,0,False,,0
OH1933212,4,0,3,0,True,507,57
OH1933312,0,0,0,0,False,,0
OH1933412,0,0,0,0,False,,0
OH1933512,0,0,0,0,False,7003,0
OH1933612,0,0,0,0,False,,0
OH1933712,0,0,0,0,False,5835,0
OH1933812,0,0,0,0,False,,0
OH1933912,0,0,0,0,False,,0
OH1934012,0,0,0,0,False,6976,0
OH1934112,13,5,13,0,True,447,100
OH1934212,0,0,0,0,False,,0
OH1934312,0,0,0,0,False,,0
OH1934412,0,0,0,0,False,,0
OH1934512,0,0,0,0,False,,0
OH1934612,0,0,0,0,False,,0
OH1934712,0,0,0,0,False,7930,0
OH1934812,0,0,0,0,False,,0
OH1934912,0,0,0,0,False,,0
OH1935012,0,0,0,0,False,,0
OH1935112,0,0,0,0,False,,0
OH1935212,0,0,0,0,False,7003,0
OH1935312,0,0,0,0,False,,0
OH1935412,0,0,0,0,False,,0
OH1935512,0,0,0,0,False,,0
OH1935612,0,0,0,0,False,,0
OH1935712,0,0,0,0,False,6703,0
OH1935812,0,0,0,0,False,,0
OH1935912,0,0,0,0,False,2018,0
OH1936012,0,0,0,0,False,5759,0
OH1936112,0,0,0,0,False,,0
OH1936212,0,0,0,0,False,,0
OH1936312,0,0,0,0,False,,0
OH1936412,0,0,0,0,False,,0
OH1936512,0,0,0,0,False,,0
OH1936612,0,0,0,0,False,,0
OH1936712,0,0,0,0,False,,0
OH1936812,0,0,0,0,False,6891,0
OH1936912,0,0,0,0,False,,0
OH1937012,0,0,0,0,False,,0
OH1937112,0,0,0,0,False,,0
OH1937212,0,0,0,0,False,,0
OH1937312,0,0,0,0,False,4713,0
OH1937412,4,0,3,0,True,606,57
OH1937512,0,0,0,0,False,6632,0
OH1937612,0,0,0,0,False,,0
OH1937712,0,0,0,0,False,,0
OH1937812,0,0,0,0,False,,0
OH1937912,0,0,0,0,False,,0
OH1938012,0,0,0,0,False,13486,0
OH1938112,0,0,0,0,False,,0
OH1938212,0,0,0,0,False,,0
OH1938312,0,0,0,0,False,,0
OH1938412,0,0,0,0,False,7555,0
OH1938512,0,0,0,0,False,,0
OH1938612,0,0,0,0,False,,0
OH1938712,11,0,9,0,True,677,100
OH1938812,0,0,0,0,False,,0
OH1938912,0,0,0,0,False,,0
OH1939012,0,0,0,0,False,8535,0
OH1939112,0,0,0,0,False,10523,0
OH1939212,0,0,0,0,False,,0
OH1939312,0,0,0,0,False,,0
OH1939412,0,0,0,0,False,,0
OH1939512,0,0,0,0,False,,0
OH1939612,0,0,0,0,False,4316,0
OH1939712,0,0,0,0,False,4660,0
OH1939812,0,0,0,0,False,,0
OH1939912,0,0,0,0,False,,0
OH1940012,0,0,0,0,False,3835,0
OH1940112,0,0,0,0,False,,0
OH1940212,0,0,0,0,False,11150,0
OH1940312,0,0,0,0,False,,0
OH1940412,0,0,0,0,False,,0
OH1940512,0,0,0,0,False,,0
OH1940612,0,0,0,0,False,6829,0
OH1940712,0,0,0,0,False,,0
OH1940812,0,0,0,0,False,2790,0
OH1940912,0,0,0,0,False,,0
OH1941012,0,0,0,0,False,,0
OH1941112,0,0,0,0,False,,0
OH1941212,0,0,0,0,False,,0
OH1941312,0,0,0,0,False,,0
OH1941412,0,0,0,0,False,,0
OH1941512,0,0,3,0,False,1139,15
OH1941612,0,0,0,0,False,3796,0
OH1941712,0,0,0,0,False,,0
OH1941812,0,0,0,0,False,,0
OH1941912,0,0,0,0,False,,0
OH1942012,0,0,0,0,False,3280,0
OH1942112,0,0,0,0,False,,0
OH1942212,0,0,0,0,False,4148,0
OH1942312,0,0,0,0,False,8893,0
OH1942412,0,0,0,0,False,,0
OH1942512,0,0,0,0,False,10082,0
OH1942612,0,0,0,0,False,3034,0
OH1942712,11,0,9,0,True,174,100
OH1942812,0,0,0,0,False,,0
OH1942912,0,0,0,0,False,,0
OH1943012,0,0,0,0,False,5735,0
OH1943112,0,0,0,0,False,,0
OH1943212,0,0,0,0,False,,0
OH1943312,0,0,0,0,False,6640,0
OH1943412,0,0,0,0,False,,0
OH1943512,9,1,6,0,True,243,100
OH1943612,0,0,0,0,False,9295,0
OH1943712,4,0,3,0,True,752,57
OH1943812,0,0,0,0,False,5423,0
OH1943912,0,0,0,0,False,,0
OH1944012,0,0,0,0,False,7003,0
OH1944112,0,0,0,0,False,,0
OH1944212,0,0,0,0,False,,0
OH1944312,0,0,0,0,False,,0
OH1944412,0,0,0,0,False,5969,0
OH1944512,0,0,0,0,False,,0
OH1944612,0,0,0,0,False,,0
OH1944712,0,0,0,0,False,,0
OH1944812,0,0,0,0,False,,0
OH1944912,0,0,0,0,False,,0
OH1945012,0,0,3,0,False,1689,15
OH1945112,0,0,0,0,False,9914,0
OH1945212,3,0,2,0,True,933,44
OH1945312,0,0,0,0,False,5158,0
OH1945412,0,0,0,0,False,,0
OH1945512,0,0,0,0,False,,0
OH1945612,0,0,0,0,False,3009,0
OH1945712,0,0,0,0,False,,0
OH1945812,0,0,0,0,False,3706,0
OH1945912,0,0,0,0,False,5337,0
OH1946012,0,0,0,0,False,,0
OH1946112,0,0,0,0,False,5063,0
OH1946212,0,0,6,0,False,1446,30
OH1946312,0,0,0,0,False,11104,0
OH1946412,0,0,0,0,False,7003,0
OH1946512,0,0,0,0,False,11130,0
OH1946712,0,0,0,0,False,7003,0
OH1946812,0,0,0,0,False,11477,0
OH1946912,0,0,0,0,False,,0
OH1947012,0,0,0,0,False,4533,0
OH1947112,0,0,0,0,False,7664,0
OH1947212,0,0,6,0,False,1168,30
OH1947512,0,0,0,0,False,3972,0
OH1947612,0,0,0,0,False,7003,0
OH1947812,0,0,0,0,False,3436,0
OH1947912,0,0,0,0,False,2764,0
OH1948012,4,0,3,0,True,382,57
OH1948212,0,0,0,0,False,7003,0
OH1948312,0,0,0,0,False,2155,0
OH1948512,0,0,0,0,False,7003,0
OH1948612,0,0,0,0,False,,0
OH1948712,0,0,0,0,False,4286,0
OH1948812,1,0,0,0,True,456,18
OH1948912,0,0,0,0,False,4556,0
OH1949012,0,0,0,0,False,7003,0
OH1949112,0,0,0,0,False,7003,0
OH1949212,0,0,0,0,False,2200,0
OH1949312,0,0,0,0,False,5438,0
OH1949412,0,0,0,0,False,4713,0
OH1949512,0,0,0,0,False,4148,0
OH1949612,0,0,0,0,False,7003,0
OH1949912,3,0,3,0,True,548,49
OH1950012,0,0,0,0,False,2609,0
OH1950112,4,0,5,0,True,558,67
OH1950212,0,0,0,0,False,5603,0
OH1950312,5,0,10,0,True,509,100
OH1950512,0,0,0,0,False,4305,0
OH1950613,0,1,6,0,False,1189,46
OH1950614,0,0,0,0,False,,0
OH1950615,0,0,0,0,False,,0
OH1950616,0,0,0,0,False,3446,0
OH1950617,0,0,0,0,False,,0
OH1950618,4,0,3,0,True,835,57
OH1950619,0,0,0,0,False,,0
OH1950620,0,0,0,0,False,,0
OH1950621,6,1,10,0,True,447,100
OH1950622,0,0,0,0,False,,0
OH1950623,0,0,0,0,False,,0
OH1950624,0,0,0,0,False,,0
OH1950625,0,0,0,0,False,,0
OH1950626,0,0,0,0,False,,0
OH2000012,0,0,0,0,False,,0
OH2000111,0,1,15,0,False,1349,91
OH2000212,8,0,8,0,True,173,100
